2022-12-28 18:52:42,975 INFO    Thread-33 :32807 [upload_job.py:push():96] Uploaded file /home/taufikmh/.cache/wandb/artifacts/obj/md5/3d/54b81374242bfb1d15a62540bea7f3
2022-12-28 18:52:44,624 INFO    SenderThread:32807 [sender.py:send_request_log_artifact():1207] logged artifact model-3vwk9of0 - {'id': 'QXJ0aWZhY3Q6MzA0MzU0NjQ3', 'digest': '756b1d799163dd60d1a5e3de25ae18ff', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ4MjY0ODQ5', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzA0MzUzNjYy', 'versionIndex': 6}}, 'version': 'latest'}
2022-12-28 18:52:44,624 DEBUG   SenderThread:32807 [sender.py:send():302] send: history
2022-12-28 18:52:44,625 DEBUG   SenderThread:32807 [sender.py:send():302] send: summary
2022-12-28 18:52:44,626 INFO    SenderThread:32807 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-12-28 18:52:45,621 INFO    Thread-12 :32807 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/taufikmh/KAUST/fall_2022/external_repos/HCPINNsEikonal3D/notebooks/wandb/run-20221228_184510-3vwk9of0/files/wandb-summary.json
2022-12-28 18:52:45,963 DEBUG   SenderThread:32807 [sender.py:send():302] send: stats
2022-12-28 18:52:51,413 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: stop_status
2022-12-28 18:52:51,414 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: stop_status
2022-12-28 18:53:06,753 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: stop_status
2022-12-28 18:53:06,753 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: stop_status
